packet_id,source,destination,source_ip,dest_ip,path,path_length,timestamp
978,host8,host4,192.172.1.2,192.171.1.1,host8 -> switch3 -> router3 -> router6 -> router8 -> router2 -> switch2 -> host4,8,0.978
979,host8,host4,192.172.1.2,192.171.1.1,host8 -> switch3 -> router3 -> router6 -> router8 -> router2 -> switch2 -> host4,8,0.979
980,host8,host4,192.172.1.2,192.171.1.1,host8 -> switch3 -> router3 -> router6 -> router8 -> router2 -> switch2 -> host4,8,0.98
981,host8,host4,192.172.1.2,192.171.1.1,host8 -> switch3 -> router3 -> router6 -> router8 -> router2 -> switch2 -> host4,8,0.981
982,host8,host4,192.172.1.2,192.171.1.1,host8 -> switch3 -> router3 -> router6 -> router8 -> router2 -> switch2 -> host4,8,0.982
983,host8,host4,192.172.1.2,192.171.1.1,host8 -> switch3 -> router3 -> router6 -> router8 -> router2 -> switch2 -> host4,8,0.983
984,host8,host4,192.172.1.2,192.171.1.1,host8 -> switch3 -> router3 -> router6 -> router8 -> router2 -> switch2 -> host4,8,0.984
985,host8,host4,192.172.1.2,192.171.1.1,host8 -> switch3 -> router3 -> router6 -> router8 -> router2 -> switch2 -> host4,8,0.985
986,host8,host4,192.172.1.2,192.171.1.1,host8 -> switch3 -> router3 -> router6 -> router8 -> router2 -> switch2 -> host4,8,0.986
987,host8,host4,192.172.1.2,192.171.1.1,host8 -> switch3 -> router3 -> router6 -> router8 -> router2 -> switch2 -> host4,8,0.987
988,host8,host4,192.172.1.2,192.171.1.1,host8 -> switch3 -> router3 -> router6 -> router8 -> router2 -> switch2 -> host4,8,0.988
989,host8,host4,192.172.1.2,192.171.1.1,host8 -> switch3 -> router3 -> router6 -> router8 -> router2 -> switch2 -> host4,8,0.989
990,host8,host4,192.172.1.2,192.171.1.1,host8 -> switch3 -> router3 -> router6 -> router8 -> router2 -> switch2 -> host4,8,0.99
991,host8,host4,192.172.1.2,192.171.1.1,host8 -> switch3 -> router3 -> router6 -> router8 -> router2 -> switch2 -> host4,8,0.991
992,host8,host4,192.172.1.2,192.171.1.1,host8 -> switch3 -> router3 -> router6 -> router8 -> router2 -> switch2 -> host4,8,0.992
993,host8,host4,192.172.1.2,192.171.1.1,host8 -> switch3 -> router3 -> router6 -> router8 -> router2 -> switch2 -> host4,8,0.993
994,host8,host4,192.172.1.2,192.171.1.1,host8 -> switch3 -> router3 -> router6 -> router8 -> router2 -> switch2 -> host4,8,0.994
995,host8,host4,192.172.1.2,192.171.1.1,host8 -> switch3 -> router3 -> router6 -> router8 -> router2 -> switch2 -> host4,8,0.995
996,host8,host4,192.172.1.2,192.171.1.1,host8 -> switch3 -> router3 -> router6 -> router8 -> router2 -> switch2 -> host4,8,0.996
997,host8,host4,192.172.1.2,192.171.1.1,host8 -> switch3 -> router3 -> router6 -> router8 -> router2 -> switch2 -> host4,8,0.997
998,host8,host4,192.172.1.2,192.171.1.1,host8 -> switch3 -> router3 -> router6 -> router8 -> router2 -> switch2 -> host4,8,0.998
999,host8,host4,192.172.1.2,192.171.1.1,host8 -> switch3 -> router3 -> router6 -> router8 -> router2 -> switch2 -> host4,8,0.999
1000,host9,host4,192.172.1.3,192.171.1.1,host9 -> switch3 -> router3 -> router6 -> router8 -> router2 -> switch2 -> host4,8,1.0
1001,host9,host4,192.172.1.3,192.171.1.1,host9 -> switch3 -> router3 -> router6 -> router8 -> router2 -> switch2 -> host4,8,1.0010000000000001
1002,host9,host4,192.172.1.3,192.171.1.1,host9 -> switch3 -> router3 -> router6 -> router8 -> router2 -> switch2 -> host4,8,1.002
1003,host9,host4,192.172.1.3,192.171.1.1,host9 -> switch3 -> router3 -> router6 -> router8 -> router2 -> switch2 -> host4,8,1.0030000000000001
1004,host9,host4,192.172.1.3,192.171.1.1,host9 -> switch3 -> router3 -> router6 -> router8 -> router2 -> switch2 -> host4,8,1.004
1005,host9,host4,192.172.1.3,192.171.1.1,host9 -> switch3 -> router3 -> router6 -> router8 -> router2 -> switch2 -> host4,8,1.0050000000000001
1006,host9,host4,192.172.1.3,192.171.1.1,host9 -> switch3 -> router3 -> router6 -> router8 -> router2 -> switch2 -> host4,8,1.006
1007,host9,host4,192.172.1.3,192.171.1.1,host9 -> switch3 -> router3 -> router6 -> router8 -> router2 -> switch2 -> host4,8,1.0070000000000001
1008,host9,host4,192.172.1.3,192.171.1.1,host9 -> switch3 -> router3 -> router6 -> router8 -> router2 -> switch2 -> host4,8,1.008
1009,host9,host4,192.172.1.3,192.171.1.1,host9 -> switch3 -> router3 -> router6 -> router8 -> router2 -> switch2 -> host4,8,1.0090000000000001
1010,host9,host4,192.172.1.3,192.171.1.1,host9 -> switch3 -> router3 -> router6 -> router8 -> router2 -> switch2 -> host4,8,1.01
1011,host9,host4,192.172.1.3,192.171.1.1,host9 -> switch3 -> router3 -> router6 -> router8 -> router2 -> switch2 -> host4,8,1.0110000000000001
1012,host9,host4,192.172.1.3,192.171.1.1,host9 -> switch3 -> router3 -> router6 -> router8 -> router2 -> switch2 -> host4,8,1.012
1013,host9,host4,192.172.1.3,192.171.1.1,host9 -> switch3 -> router3 -> router6 -> router8 -> router2 -> switch2 -> host4,8,1.0130000000000001
1014,host9,host4,192.172.1.3,192.171.1.1,host9 -> switch3 -> router3 -> router6 -> router8 -> router2 -> switch2 -> host4,8,1.014
1015,host9,host4,192.172.1.3,192.171.1.1,host9 -> switch3 -> router3 -> router6 -> router8 -> router2 -> switch2 -> host4,8,1.0150000000000001
1016,host9,host4,192.172.1.3,192.171.1.1,host9 -> switch3 -> router3 -> router6 -> router8 -> router2 -> switch2 -> host4,8,1.016
1017,host9,host4,192.172.1.3,192.171.1.1,host9 -> switch3 -> router3 -> router6 -> router8 -> router2 -> switch2 -> host4,8,1.0170000000000001
1018,host9,host4,192.172.1.3,192.171.1.1,host9 -> switch3 -> router3 -> router6 -> router8 -> router2 -> switch2 -> host4,8,1.018
1019,host9,host4,192.172.1.3,192.171.1.1,host9 -> switch3 -> router3 -> router6 -> router8 -> router2 -> switch2 -> host4,8,1.0190000000000001
1020,host9,host4,192.172.1.3,192.171.1.1,host9 -> switch3 -> router3 -> router6 -> router8 -> router2 -> switch2 -> host4,8,1.02
1021,host9,host4,192.172.1.3,192.171.1.1,host9 -> switch3 -> router3 -> router6 -> router8 -> router2 -> switch2 -> host4,8,1.0210000000000001
1022,host9,host4,192.172.1.3,192.171.1.1,host9 -> switch3 -> router3 -> router6 -> router8 -> router2 -> switch2 -> host4,8,1.022
1023,host9,host4,192.172.1.3,192.171.1.1,host9 -> switch3 -> router3 -> router6 -> router8 -> router2 -> switch2 -> host4,8,1.0230000000000001
1024,host9,host4,192.172.1.3,192.171.1.1,host9 -> switch3 -> router3 -> router6 -> router8 -> router2 -> switch2 -> host4,8,1.024
1025,host9,host4,192.172.1.3,192.171.1.1,host9 -> switch3 -> router3 -> router6 -> router8 -> router2 -> switch2 -> host4,8,1.025
1026,host9,host4,192.172.1.3,192.171.1.1,host9 -> switch3 -> router3 -> router6 -> router8 -> router2 -> switch2 -> host4,8,1.026
1027,host9,host4,192.172.1.3,192.171.1.1,host9 -> switch3 -> router3 -> router6 -> router8 -> router2 -> switch2 -> host4,8,1.027
1028,host9,host4,192.172.1.3,192.171.1.1,host9 -> switch3 -> router3 -> router6 -> router8 -> router2 -> switch2 -> host4,8,1.028
1029,host9,host4,192.172.1.3,192.171.1.1,host9 -> switch3 -> router3 -> router6 -> router8 -> router2 -> switch2 -> host4,8,1.029
1030,host9,host4,192.172.1.3,192.171.1.1,host9 -> switch3 -> router3 -> router6 -> router8 -> router2 -> switch2 -> host4,8,1.03
1031,host9,host4,192.172.1.3,192.171.1.1,host9 -> switch3 -> router3 -> router6 -> router8 -> router2 -> switch2 -> host4,8,1.031
1032,host9,host4,192.172.1.3,192.171.1.1,host9 -> switch3 -> router3 -> router6 -> router8 -> router2 -> switch2 -> host4,8,1.032
1033,host9,host4,192.172.1.3,192.171.1.1,host9 -> switch3 -> router3 -> router6 -> router8 -> router2 -> switch2 -> host4,8,1.033
1034,host9,host4,192.172.1.3,192.171.1.1,host9 -> switch3 -> router3 -> router6 -> router8 -> router2 -> switch2 -> host4,8,1.034
1035,host9,host4,192.172.1.3,192.171.1.1,host9 -> switch3 -> router3 -> router6 -> router8 -> router2 -> switch2 -> host4,8,1.035
1036,host9,host4,192.172.1.3,192.171.1.1,host9 -> switch3 -> router3 -> router6 -> router8 -> router2 -> switch2 -> host4,8,1.036
1037,host9,host4,192.172.1.3,192.171.1.1,host9 -> switch3 -> router3 -> router6 -> router8 -> router2 -> switch2 -> host4,8,1.037
1038,host9,host4,192.172.1.3,192.171.1.1,host9 -> switch3 -> router3 -> router6 -> router8 -> router2 -> switch2 -> host4,8,1.038
1039,host9,host4,192.172.1.3,192.171.1.1,host9 -> switch3 -> router3 -> router6 -> router8 -> router2 -> switch2 -> host4,8,1.039
1040,host9,host4,192.172.1.3,192.171.1.1,host9 -> switch3 -> router3 -> router6 -> router8 -> router2 -> switch2 -> host4,8,1.04
1041,host9,host4,192.172.1.3,192.171.1.1,host9 -> switch3 -> router3 -> router6 -> router8 -> router2 -> switch2 -> host4,8,1.041
1042,host9,host4,192.172.1.3,192.171.1.1,host9 -> switch3 -> router3 -> router6 -> router8 -> router2 -> switch2 -> host4,8,1.042
1043,host9,host4,192.172.1.3,192.171.1.1,host9 -> switch3 -> router3 -> router6 -> router8 -> router2 -> switch2 -> host4,8,1.043
1044,host9,host4,192.172.1.3,192.171.1.1,host9 -> switch3 -> router3 -> router6 -> router8 -> router2 -> switch2 -> host4,8,1.044
1045,host9,host4,192.172.1.3,192.171.1.1,host9 -> switch3 -> router3 -> router6 -> router8 -> router2 -> switch2 -> host4,8,1.045
1046,host9,host4,192.172.1.3,192.171.1.1,host9 -> switch3 -> router3 -> router6 -> router8 -> router2 -> switch2 -> host4,8,1.046
1047,host9,host4,192.172.1.3,192.171.1.1,host9 -> switch3 -> router3 -> router6 -> router8 -> router2 -> switch2 -> host4,8,1.047
1048,host9,host4,192.172.1.3,192.171.1.1,host9 -> switch3 -> router3 -> router6 -> router8 -> router2 -> switch2 -> host4,8,1.048
1049,host9,host4,192.172.1.3,192.171.1.1,host9 -> switch3 -> router3 -> router6 -> router8 -> router2 -> switch2 -> host4,8,1.049
1050,host9,host4,192.172.1.3,192.171.1.1,host9 -> switch3 -> router3 -> router6 -> router8 -> router2 -> switch2 -> host4,8,1.05
1051,host9,host4,192.172.1.3,192.171.1.1,host9 -> switch3 -> router3 -> router6 -> router8 -> router2 -> switch2 -> host4,8,1.051
1052,host9,host4,192.172.1.3,192.171.1.1,host9 -> switch3 -> router3 -> router6 -> router8 -> router2 -> switch2 -> host4,8,1.052
1053,host9,host4,192.172.1.3,192.171.1.1,host9 -> switch3 -> router3 -> router6 -> router8 -> router2 -> switch2 -> host4,8,1.053
1054,host9,host4,192.172.1.3,192.171.1.1,host9 -> switch3 -> router3 -> router6 -> router8 -> router2 -> switch2 -> host4,8,1.054
1055,host9,host4,192.172.1.3,192.171.1.1,host9 -> switch3 -> router3 -> router6 -> router8 -> router2 -> switch2 -> host4,8,1.055
1056,host9,host4,192.172.1.3,192.171.1.1,host9 -> switch3 -> router3 -> router6 -> router8 -> router2 -> switch2 -> host4,8,1.056
1057,host9,host4,192.172.1.3,192.171.1.1,host9 -> switch3 -> router3 -> router6 -> router8 -> router2 -> switch2 -> host4,8,1.057
1058,host9,host4,192.172.1.3,192.171.1.1,host9 -> switch3 -> router3 -> router6 -> router8 -> router2 -> switch2 -> host4,8,1.058
1059,host9,host4,192.172.1.3,192.171.1.1,host9 -> switch3 -> router3 -> router6 -> router8 -> router2 -> switch2 -> host4,8,1.059
1060,host9,host4,192.172.1.3,192.171.1.1,host9 -> switch3 -> router3 -> router6 -> router8 -> router2 -> switch2 -> host4,8,1.06
1061,host9,host4,192.172.1.3,192.171.1.1,host9 -> switch3 -> router3 -> router6 -> router8 -> router2 -> switch2 -> host4,8,1.061
1062,host9,host4,192.172.1.3,192.171.1.1,host9 -> switch3 -> router3 -> router6 -> router8 -> router2 -> switch2 -> host4,8,1.062
1063,host9,host4,192.172.1.3,192.171.1.1,host9 -> switch3 -> router3 -> router6 -> router8 -> router2 -> switch2 -> host4,8,1.063
1064,host9,host4,192.172.1.3,192.171.1.1,host9 -> switch3 -> router3 -> router6 -> router8 -> router2 -> switch2 -> host4,8,1.064
1065,host9,host4,192.172.1.3,192.171.1.1,host9 -> switch3 -> router3 -> router6 -> router8 -> router2 -> switch2 -> host4,8,1.065
1066,host9,host4,192.172.1.3,192.171.1.1,host9 -> switch3 -> router3 -> router6 -> router8 -> router2 -> switch2 -> host4,8,1.066
1067,host9,host4,192.172.1.3,192.171.1.1,host9 -> switch3 -> router3 -> router6 -> router8 -> router2 -> switch2 -> host4,8,1.067
1068,host9,host4,192.172.1.3,192.171.1.1,host9 -> switch3 -> router3 -> router6 -> router8 -> router2 -> switch2 -> host4,8,1.068
1069,host9,host4,192.172.1.3,192.171.1.1,host9 -> switch3 -> router3 -> router6 -> router8 -> router2 -> switch2 -> host4,8,1.069
1070,host9,host4,192.172.1.3,192.171.1.1,host9 -> switch3 -> router3 -> router6 -> router8 -> router2 -> switch2 -> host4,8,1.07
1071,host9,host4,192.172.1.3,192.171.1.1,host9 -> switch3 -> router3 -> router6 -> router8 -> router2 -> switch2 -> host4,8,1.071
1072,host9,host4,192.172.1.3,192.171.1.1,host9 -> switch3 -> router3 -> router6 -> router8 -> router2 -> switch2 -> host4,8,1.072
1073,host9,host4,192.172.1.3,192.171.1.1,host9 -> switch3 -> router3 -> router6 -> router8 -> router2 -> switch2 -> host4,8,1.073
1074,host9,host4,192.172.1.3,192.171.1.1,host9 -> switch3 -> router3 -> router6 -> router8 -> router2 -> switch2 -> host4,8,1.074
1075,host9,host4,192.172.1.3,192.171.1.1,host9 -> switch3 -> router3 -> router6 -> router8 -> router2 -> switch2 -> host4,8,1.075
1076,host9,host4,192.172.1.3,192.171.1.1,host9 -> switch3 -> router3 -> router6 -> router8 -> router2 -> switch2 -> host4,8,1.076
1077,host9,host4,192.172.1.3,192.171.1.1,host9 -> switch3 -> router3 -> router6 -> router8 -> router2 -> switch2 -> host4,8,1.077
1078,host9,host4,192.172.1.3,192.171.1.1,host9 -> switch3 -> router3 -> router6 -> router8 -> router2 -> switch2 -> host4,8,1.078
1079,host9,host4,192.172.1.3,192.171.1.1,host9 -> switch3 -> router3 -> router6 -> router8 -> router2 -> switch2 -> host4,8,1.079
1080,host9,host4,192.172.1.3,192.171.1.1,host9 -> switch3 -> router3 -> router6 -> router8 -> router2 -> switch2 -> host4,8,1.08
1081,host9,host4,192.172.1.3,192.171.1.1,host9 -> switch3 -> router3 -> router6 -> router8 -> router2 -> switch2 -> host4,8,1.081
1082,host9,host4,192.172.1.3,192.171.1.1,host9 -> switch3 -> router3 -> router6 -> router8 -> router2 -> switch2 -> host4,8,1.082
1083,host9,host4,192.172.1.3,192.171.1.1,host9 -> switch3 -> router3 -> router6 -> router8 -> router2 -> switch2 -> host4,8,1.083
1084,host9,host4,192.172.1.3,192.171.1.1,host9 -> switch3 -> router3 -> router6 -> router8 -> router2 -> switch2 -> host4,8,1.084
1085,host9,host4,192.172.1.3,192.171.1.1,host9 -> switch3 -> router3 -> router6 -> router8 -> router2 -> switch2 -> host4,8,1.085
1086,host9,host4,192.172.1.3,192.171.1.1,host9 -> switch3 -> router3 -> router6 -> router8 -> router2 -> switch2 -> host4,8,1.086
1087,host9,host4,192.172.1.3,192.171.1.1,host9 -> switch3 -> router3 -> router6 -> router8 -> router2 -> switch2 -> host4,8,1.087
1088,host9,host4,192.172.1.3,192.171.1.1,host9 -> switch3 -> router3 -> router6 -> router8 -> router2 -> switch2 -> host4,8,1.088
1089,host9,host4,192.172.1.3,192.171.1.1,host9 -> switch3 -> router3 -> router6 -> router8 -> router2 -> switch2 -> host4,8,1.089
1090,host9,host4,192.172.1.3,192.171.1.1,host9 -> switch3 -> router3 -> router6 -> router8 -> router2 -> switch2 -> host4,8,1.09
1091,host9,host4,192.172.1.3,192.171.1.1,host9 -> switch3 -> router3 -> router6 -> router8 -> router2 -> switch2 -> host4,8,1.091
1092,host9,host4,192.172.1.3,192.171.1.1,host9 -> switch3 -> router3 -> router6 -> router8 -> router2 -> switch2 -> host4,8,1.092
1093,host9,host4,192.172.1.3,192.171.1.1,host9 -> switch3 -> router3 -> router6 -> router8 -> router2 -> switch2 -> host4,8,1.093
1094,host9,host4,192.172.1.3,192.171.1.1,host9 -> switch3 -> router3 -> router6 -> router8 -> router2 -> switch2 -> host4,8,1.094
1095,host9,host4,192.172.1.3,192.171.1.1,host9 -> switch3 -> router3 -> router6 -> router8 -> router2 -> switch2 -> host4,8,1.095
1096,host9,host4,192.172.1.3,192.171.1.1,host9 -> switch3 -> router3 -> router6 -> router8 -> router2 -> switch2 -> host4,8,1.096
1097,host9,host4,192.172.1.3,192.171.1.1,host9 -> switch3 -> router3 -> router6 -> router8 -> router2 -> switch2 -> host4,8,1.097
1098,host9,host4,192.172.1.3,192.171.1.1,host9 -> switch3 -> router3 -> router6 -> router8 -> router2 -> switch2 -> host4,8,1.098
1099,host9,host4,192.172.1.3,192.171.1.1,host9 -> switch3 -> router3 -> router6 -> router8 -> router2 -> switch2 -> host4,8,1.099
1100,host9,host4,192.172.1.3,192.171.1.1,host9 -> switch3 -> router3 -> router6 -> router8 -> router2 -> switch2 -> host4,8,1.1
1101,host9,host4,192.172.1.3,192.171.1.1,host9 -> switch3 -> router3 -> router6 -> router8 -> router2 -> switch2 -> host4,8,1.101
1102,host9,host4,192.172.1.3,192.171.1.1,host9 -> switch3 -> router3 -> router6 -> router8 -> router2 -> switch2 -> host4,8,1.102
1103,host9,host4,192.172.1.3,192.171.1.1,host9 -> switch3 -> router3 -> router6 -> router8 -> router2 -> switch2 -> host4,8,1.103
1104,host9,host4,192.172.1.3,192.171.1.1,host9 -> switch3 -> router3 -> router6 -> router8 -> router2 -> switch2 -> host4,8,1.104
1105,host9,host4,192.172.1.3,192.171.1.1,host9 -> switch3 -> router3 -> router6 -> router8 -> router2 -> switch2 -> host4,8,1.105
1106,host9,host4,192.172.1.3,192.171.1.1,host9 -> switch3 -> router3 -> router6 -> router8 -> router2 -> switch2 -> host4,8,1.106
1107,host9,host4,192.172.1.3,192.171.1.1,host9 -> switch3 -> router3 -> router6 -> router8 -> router2 -> switch2 -> host4,8,1.107
1108,host9,host4,192.172.1.3,192.171.1.1,host9 -> switch3 -> router3 -> router6 -> router8 -> router2 -> switch2 -> host4,8,1.108
1109,host9,host4,192.172.1.3,192.171.1.1,host9 -> switch3 -> router3 -> router6 -> router8 -> router2 -> switch2 -> host4,8,1.109
1110,host9,host4,192.172.1.3,192.171.1.1,host9 -> switch3 -> router3 -> router6 -> router8 -> router2 -> switch2 -> host4,8,1.11
1111,host9,host4,192.172.1.3,192.171.1.1,host9 -> switch3 -> router3 -> router6 -> router8 -> router2 -> switch2 -> host4,8,1.111
1112,host9,host4,192.172.1.3,192.171.1.1,host9 -> switch3 -> router3 -> router6 -> router8 -> router2 -> switch2 -> host4,8,1.112
1113,host9,host4,192.172.1.3,192.171.1.1,host9 -> switch3 -> router3 -> router6 -> router8 -> router2 -> switch2 -> host4,8,1.113
1114,host9,host4,192.172.1.3,192.171.1.1,host9 -> switch3 -> router3 -> router6 -> router8 -> router2 -> switch2 -> host4,8,1.114
1115,host9,host4,192.172.1.3,192.171.1.1,host9 -> switch3 -> router3 -> router6 -> router8 -> router2 -> switch2 -> host4,8,1.115
1116,host9,host4,192.172.1.3,192.171.1.1,host9 -> switch3 -> router3 -> router6 -> router8 -> router2 -> switch2 -> host4,8,1.116
1117,host9,host4,192.172.1.3,192.171.1.1,host9 -> switch3 -> router3 -> router6 -> router8 -> router2 -> switch2 -> host4,8,1.117
1118,host9,host4,192.172.1.3,192.171.1.1,host9 -> switch3 -> router3 -> router6 -> router8 -> router2 -> switch2 -> host4,8,1.118
1119,host9,host4,192.172.1.3,192.171.1.1,host9 -> switch3 -> router3 -> router6 -> router8 -> router2 -> switch2 -> host4,8,1.119
1120,host9,host4,192.172.1.3,192.171.1.1,host9 -> switch3 -> router3 -> router6 -> router8 -> router2 -> switch2 -> host4,8,1.12
1121,host9,host4,192.172.1.3,192.171.1.1,host9 -> switch3 -> router3 -> router6 -> router8 -> router2 -> switch2 -> host4,8,1.121
1122,host9,host4,192.172.1.3,192.171.1.1,host9 -> switch3 -> router3 -> router6 -> router8 -> router2 -> switch2 -> host4,8,1.122
1123,host9,host4,192.172.1.3,192.171.1.1,host9 -> switch3 -> router3 -> router6 -> router8 -> router2 -> switch2 -> host4,8,1.123
1124,host9,host4,192.172.1.3,192.171.1.1,host9 -> switch3 -> router3 -> router6 -> router8 -> router2 -> switch2 -> host4,8,1.124
1125,host9,host4,192.172.1.3,192.171.1.1,host9 -> switch3 -> router3 -> router6 -> router8 -> router2 -> switch2 -> host4,8,1.125
1126,host9,host4,192.172.1.3,192.171.1.1,host9 -> switch3 -> router3 -> router6 -> router8 -> router2 -> switch2 -> host4,8,1.1260000000000001
1127,host9,host4,192.172.1.3,192.171.1.1,host9 -> switch3 -> router3 -> router6 -> router8 -> router2 -> switch2 -> host4,8,1.127
1128,host9,host4,192.172.1.3,192.171.1.1,host9 -> switch3 -> router3 -> router6 -> router8 -> router2 -> switch2 -> host4,8,1.1280000000000001
1129,host9,host4,192.172.1.3,192.171.1.1,host9 -> switch3 -> router3 -> router6 -> router8 -> router2 -> switch2 -> host4,8,1.129
1130,host9,host4,192.172.1.3,192.171.1.1,host9 -> switch3 -> router3 -> router6 -> router8 -> router2 -> switch2 -> host4,8,1.1300000000000001
1131,host9,host4,192.172.1.3,192.171.1.1,host9 -> switch3 -> router3 -> router6 -> router8 -> router2 -> switch2 -> host4,8,1.131
1132,host9,host4,192.172.1.3,192.171.1.1,host9 -> switch3 -> router3 -> router6 -> router8 -> router2 -> switch2 -> host4,8,1.1320000000000001
1133,host9,host4,192.172.1.3,192.171.1.1,host9 -> switch3 -> router3 -> router6 -> router8 -> router2 -> switch2 -> host4,8,1.133
1134,host9,host4,192.172.1.3,192.171.1.1,host9 -> switch3 -> router3 -> router6 -> router8 -> router2 -> switch2 -> host4,8,1.1340000000000001
1135,host9,host4,192.172.1.3,192.171.1.1,host9 -> switch3 -> router3 -> router6 -> router8 -> router2 -> switch2 -> host4,8,1.135
1136,host9,host4,192.172.1.3,192.171.1.1,host9 -> switch3 -> router3 -> router6 -> router8 -> router2 -> switch2 -> host4,8,1.1360000000000001
1137,host9,host4,192.172.1.3,192.171.1.1,host9 -> switch3 -> router3 -> router6 -> router8 -> router2 -> switch2 -> host4,8,1.137
1138,host9,host4,192.172.1.3,192.171.1.1,host9 -> switch3 -> router3 -> router6 -> router8 -> router2 -> switch2 -> host4,8,1.1380000000000001
1139,host9,host4,192.172.1.3,192.171.1.1,host9 -> switch3 -> router3 -> router6 -> router8 -> router2 -> switch2 -> host4,8,1.139
1140,host9,host4,192.172.1.3,192.171.1.1,host9 -> switch3 -> router3 -> router6 -> router8 -> router2 -> switch2 -> host4,8,1.1400000000000001
1141,host9,host4,192.172.1.3,192.171.1.1,host9 -> switch3 -> router3 -> router6 -> router8 -> router2 -> switch2 -> host4,8,1.141
1142,host9,host4,192.172.1.3,192.171.1.1,host9 -> switch3 -> router3 -> router6 -> router8 -> router2 -> switch2 -> host4,8,1.1420000000000001
1143,host9,host4,192.172.1.3,192.171.1.1,host9 -> switch3 -> router3 -> router6 -> router8 -> router2 -> switch2 -> host4,8,1.143
1144,host9,host4,192.172.1.3,192.171.1.1,host9 -> switch3 -> router3 -> router6 -> router8 -> router2 -> switch2 -> host4,8,1.1440000000000001
1145,host9,host4,192.172.1.3,192.171.1.1,host9 -> switch3 -> router3 -> router6 -> router8 -> router2 -> switch2 -> host4,8,1.145
1146,host9,host4,192.172.1.3,192.171.1.1,host9 -> switch3 -> router3 -> router6 -> router8 -> router2 -> switch2 -> host4,8,1.1460000000000001
1147,host9,host4,192.172.1.3,192.171.1.1,host9 -> switch3 -> router3 -> router6 -> router8 -> router2 -> switch2 -> host4,8,1.147
1148,host9,host4,192.172.1.3,192.171.1.1,host9 -> switch3 -> router3 -> router6 -> router8 -> router2 -> switch2 -> host4,8,1.1480000000000001
1149,host9,host4,192.172.1.3,192.171.1.1,host9 -> switch3 -> router3 -> router6 -> router8 -> router2 -> switch2 -> host4,8,1.149
1150,host9,host4,192.172.1.3,192.171.1.1,host9 -> switch3 -> router3 -> router6 -> router8 -> router2 -> switch2 -> host4,8,1.1500000000000001
1151,host9,host4,192.172.1.3,192.171.1.1,host9 -> switch3 -> router3 -> router6 -> router8 -> router2 -> switch2 -> host4,8,1.151
1152,host9,host4,192.172.1.3,192.171.1.1,host9 -> switch3 -> router3 -> router6 -> router8 -> router2 -> switch2 -> host4,8,1.1520000000000001
1153,host9,host4,192.172.1.3,192.171.1.1,host9 -> switch3 -> router3 -> router6 -> router8 -> router2 -> switch2 -> host4,8,1.153
1154,host9,host4,192.172.1.3,192.171.1.1,host9 -> switch3 -> router3 -> router6 -> router8 -> router2 -> switch2 -> host4,8,1.154
1155,host9,host4,192.172.1.3,192.171.1.1,host9 -> switch3 -> router3 -> router6 -> router8 -> router2 -> switch2 -> host4,8,1.155
1156,host9,host4,192.172.1.3,192.171.1.1,host9 -> switch3 -> router3 -> router6 -> router8 -> router2 -> switch2 -> host4,8,1.156
1157,host9,host4,192.172.1.3,192.171.1.1,host9 -> switch3 -> router3 -> router6 -> router8 -> router2 -> switch2 -> host4,8,1.157
1158,host9,host4,192.172.1.3,192.171.1.1,host9 -> switch3 -> router3 -> router6 -> router8 -> router2 -> switch2 -> host4,8,1.158
1159,host9,host4,192.172.1.3,192.171.1.1,host9 -> switch3 -> router3 -> router6 -> router8 -> router2 -> switch2 -> host4,8,1.159
1160,host9,host4,192.172.1.3,192.171.1.1,host9 -> switch3 -> router3 -> router6 -> router8 -> router2 -> switch2 -> host4,8,1.16
1161,host9,host4,192.172.1.3,192.171.1.1,host9 -> switch3 -> router3 -> router6 -> router8 -> router2 -> switch2 -> host4,8,1.161
1162,host9,host4,192.172.1.3,192.171.1.1,host9 -> switch3 -> router3 -> router6 -> router8 -> router2 -> switch2 -> host4,8,1.162
1163,host9,host4,192.172.1.3,192.171.1.1,host9 -> switch3 -> router3 -> router6 -> router8 -> router2 -> switch2 -> host4,8,1.163
1164,host9,host4,192.172.1.3,192.171.1.1,host9 -> switch3 -> router3 -> router6 -> router8 -> router2 -> switch2 -> host4,8,1.164
1165,host9,host4,192.172.1.3,192.171.1.1,host9 -> switch3 -> router3 -> router6 -> router8 -> router2 -> switch2 -> host4,8,1.165
1166,host9,host4,192.172.1.3,192.171.1.1,host9 -> switch3 -> router3 -> router6 -> router8 -> router2 -> switch2 -> host4,8,1.166
1167,host9,host4,192.172.1.3,192.171.1.1,host9 -> switch3 -> router3 -> router6 -> router8 -> router2 -> switch2 -> host4,8,1.167
1168,host9,host4,192.172.1.3,192.171.1.1,host9 -> switch3 -> router3 -> router6 -> router8 -> router2 -> switch2 -> host4,8,1.168
1169,host9,host4,192.172.1.3,192.171.1.1,host9 -> switch3 -> router3 -> router6 -> router8 -> router2 -> switch2 -> host4,8,1.169
1170,host9,host4,192.172.1.3,192.171.1.1,host9 -> switch3 -> router3 -> router6 -> router8 -> router2 -> switch2 -> host4,8,1.17
1171,host9,host4,192.172.1.3,192.171.1.1,host9 -> switch3 -> router3 -> router6 -> router8 -> router2 -> switch2 -> host4,8,1.171
1172,host9,host4,192.172.1.3,192.171.1.1,host9 -> switch3 -> router3 -> router6 -> router8 -> router2 -> switch2 -> host4,8,1.172
